,Unnamed: 0,drug_1,drug_2,context,label
83520,156289,2723601,400633,U251,0
83521,156290,2723601,400633,BT-549,0
83522,156291,2723601,400633,MDA-MB-468,0
83523,156292,2723601,400633,UACC62,0
83524,156294,2723601,400633,MALME-3M,0
83525,156295,2723601,400633,NCIH23,0
83526,156297,2723601,400633,786-0,0
83527,156299,2723601,400633,DU-145,0
83528,156300,2723601,400633,HCT-15,0
83529,156303,439525,6194,MCF7,0
83530,156304,439525,6194,KM12,1
83531,156305,439525,6194,K-562,1
83532,156306,439525,6194,LOX IMVI,1
83533,156307,439525,6194,OVCAR-8,1
83534,156310,439525,6194,NCI-H460,1
83535,156311,439525,6194,COLO 205,1
83536,156314,439525,6194,A498,0
83537,156315,439525,6194,ACHN,1
83538,156316,439525,6194,IGROV1,1
83539,156320,439525,6194,SK-MEL-2,1
83540,156321,439525,6194,HS 578T,1
83541,156322,439525,6194,SW-620,1
83542,156323,439525,6194,SR,1
83543,156325,439525,6194,MDA-MB-468,1
83544,156326,71384,3062316,RPMI-8226,0
83545,156327,3385,400633,NCI-H226,1
83546,156328,3385,400633,NCI-H460,0
83547,156329,3385,400633,OVCAR-4,0
83548,156330,3385,400633,OVCAR-8,0
83549,156331,3385,400633,RPMI-8226,0
83550,156332,3385,400633,SF-295,0
83551,156333,3385,400633,K-562,0
83552,156334,3385,400633,KM12,0
83553,156335,3385,400633,LOX IMVI,0
83554,156336,3385,400633,MCF7,1
83555,156338,3385,400633,NCIH23,0
83556,156340,3385,400633,HCT-15,0
83557,156341,3385,400633,HCT116,0
83558,156345,3385,400633,IGROV1,1
83559,156346,3385,400633,A498,0
83560,156348,3385,400633,COLO 205,0
83561,156349,3385,400633,DU-145,0
83562,156350,3385,400633,HS 578T,0
83563,156351,3385,400633,MDA-MB-231,0
83564,156352,3385,400633,OVCAR3,0
83565,156353,3385,400633,SK-MEL-28,1
83566,156354,3385,400633,SK-MEL-5,0
83567,156357,3385,400633,SK-MEL-2,0
83568,156360,3385,400633,MDA-MB-468,1
83569,156361,3385,400633,T-47D,0
83570,156363,3385,400633,BT-549,0
83571,156365,3385,400633,NCI-H522,0
83572,156366,3385,400633,UACC62,0
83573,156369,3385,400633,SR,0
83574,156370,3385,400633,SW-620,0
83575,156371,3385,400633,U251,0
83576,156372,71384,6194,COLO 205,1
83577,156375,71384,6194,IGROV1,1
83578,156376,71384,6194,HT29,0
83579,156379,71384,6194,HCT116,0
83580,156380,71384,6194,MOLT-4,1
83581,156381,71384,6194,MCF7,0
83582,156382,71384,6194,K-562,1
83583,156383,71384,6194,RPMI-8226,0
83584,156384,71384,6194,OVCAR-8,1
83585,156385,71384,6194,SF-295,0
83586,156387,71384,6194,NCI-H460,1
83587,156388,71384,6194,SW-620,0
83588,156389,71384,6194,SR,1
83589,156390,71384,6194,SK-OV-3,0
83590,156392,71384,6194,T-47D,0
83591,156393,71384,6194,MDA-MB-468,1
83592,156396,71384,6194,SK-MEL-5,1
83593,156398,71384,6194,SK-MEL-28,0
83594,156399,135410875,2123,KM12,0
83595,156400,135410875,2123,OVCAR-4,0
83596,156402,135410875,2123,SF-295,0
83597,156403,135410875,2123,RPMI-8226,0
83598,156405,135410875,2123,IGROV1,0
83599,156410,135410875,2123,SK-MEL-2,0
83600,156411,135410875,2123,OVCAR3,0
83601,156412,135410875,2123,UACC62,0
83602,156413,135410875,2123,NCI-H522,0
83603,156414,135410875,148121,A498,0
83604,156415,135410875,148121,786-0,0
83605,156416,135410875,148121,ACHN,0
83606,156417,135410875,148121,A549,0
83607,156418,135410875,148121,COLO 205,0
83608,156420,135410875,148121,DU-145,0
83609,156421,135410875,148121,HCT-15,1
83610,156424,135410875,148121,HCT116,0
83611,156425,135410875,148121,HT29,0
83612,156426,135410875,148121,KM12,0
83613,156427,135410875,148121,K-562,0
83614,156428,135410875,148121,LOX IMVI,0
83615,156429,135410875,148121,MCF7,1
83616,156430,135410875,148121,NCIH23,1
83617,156433,135410875,148121,NCI-H226,1
83618,156434,135410875,148121,OVCAR-4,1
83619,156435,135410875,148121,OVCAR-8,0
83620,156436,135410875,148121,SF-295,1
83621,156438,135410875,148121,SK-OV-3,1
83622,156440,135410875,148121,SNB-19,1
83623,156441,135410875,148121,SR,0
83624,156442,135410875,148121,UACC-257,0
83625,156443,135410875,148121,U251,0
83626,156444,135410875,148121,T-47D,0
83627,156445,135410875,148121,MDA-MB-468,0
83628,156447,135410875,148121,UACC62,0
83629,156448,135410875,148121,NCI-H522,0
83630,156450,135410875,148121,SK-MEL-5,0
83631,156455,135410875,148121,MDA-MB-231,0
83632,156456,135410875,148121,HS 578T,0
83633,156457,135410875,148121,OVCAR3,1
83634,156458,452548,400633,SNB-19,0
83635,156460,452548,400633,SK-OV-3,0
83636,156461,452548,400633,UACC62,0
83637,156463,452548,400633,SK-MEL-2,0
83638,156464,452548,400633,OVCAR3,0
83639,156465,452548,400633,HS 578T,1
83640,156466,452548,400633,ACHN,0
83641,156467,452548,400633,HCT116,1
83642,156469,452548,400633,MALME-3M,0
83643,156470,452548,400633,K-562,1
83644,156471,452548,400633,MCF7,1
83645,156472,452548,400633,OVCAR-4,0
83646,156473,3385,644241,SK-MEL-5,0
83647,156474,3385,644241,PC-3,1
83648,156475,3385,644241,SK-MEL-2,0
83649,156478,3385,644241,HS 578T,0
83650,156479,3385,644241,MDA-MB-231,0
83651,156481,3385,644241,SK-OV-3,1
83652,156482,3385,644241,SR,0
83653,156483,3385,644241,MDA-MB-468,0
83654,156484,3385,644241,T-47D,0
83655,156486,3385,644241,BT-549,0
83656,156489,3385,644241,NCI-H522,0
83657,156490,3385,644241,UACC62,0
83658,156491,3385,644241,K-562,0
83659,156492,3385,644241,KM12,0
83660,156493,3385,644241,LOX IMVI,0
83661,156494,3385,644241,MALME-3M,1
83662,156495,3385,644241,MCF7,1
83663,156497,3385,644241,NCIH23,0
83664,156498,3385,644241,NCI-H226,1
83665,156500,3385,644241,NCI-H460,0
83666,156501,3385,644241,OVCAR-4,0
83667,156502,3385,644241,RPMI-8226,0
83668,156504,3385,644241,SF-295,0
83669,156505,3385,644241,786-0,0
83670,156506,3385,644241,A498,0
83671,156507,3385,644241,A549,1
83672,156508,3385,644241,ACHN,1
83673,156510,3385,644241,COLO 205,0
83674,156516,3385,644241,IGROV1,1
83675,156517,2123,644241,SR,0
83676,156518,2123,644241,SK-MEL-28,1
83677,156519,2123,644241,PC-3,0
83678,156521,2123,644241,SK-MEL-2,1
83679,156522,2123,644241,HCT116,1
83680,156523,2123,644241,HCT-15,1
83681,156524,2123,644241,IGROV1,0
83682,156526,2123,644241,A549,1
83683,156527,2123,644241,NCI-H460,0
83684,156529,2123,644241,SF-295,0
83685,156530,2123,644241,K-562,0
83686,156531,2123,644241,NCIH23,1
83687,156532,123631,148121,OVCAR-4,0
83688,156533,123631,148121,NCI-H460,0
83689,156535,123631,148121,SF-295,0
83690,156536,123631,148121,RPMI-8226,0
83691,156537,123631,148121,OVCAR-8,0
83692,156538,123631,148121,MALME-3M,0
83693,156539,123631,148121,LOX IMVI,0
83694,156540,123631,148121,K-562,0
83695,156541,123631,148121,NCIH23,0
83696,156542,123631,148121,MCF7,0
83697,156544,123631,148121,HCT116,0
83698,156545,123631,148121,HCT-15,0
83699,156547,123631,148121,IGROV1,0
83700,156548,123631,148121,HT29,0
83701,156550,123631,148121,ACHN,0
83702,156551,123631,148121,A498,0
83703,156552,123631,148121,786-0,0
83704,156554,123631,148121,SK-MEL-28,0
83705,156555,123631,148121,PC-3,0
83706,156560,123631,148121,SK-MEL-2,0
83707,156561,123631,148121,T-47D,0
83708,156562,123631,148121,MDA-MB-468,0
83709,156563,123631,148121,NCI-H522,1
83710,156565,123631,148121,SK-OV-3,0
83711,156567,123631,148121,SW-620,0
83712,156568,123631,148121,SR,0
83713,156569,60198,148121,UACC62,1
83714,156570,60198,148121,NCI-H522,1
83715,156571,60198,148121,T-47D,0
83716,156572,60198,148121,MDA-MB-468,0
83717,156573,60198,148121,UACC-257,0
83718,156574,60198,148121,SW-620,0
83719,156575,60198,148121,SR,0
83720,156576,60198,148121,SNB-19,0
83721,156577,60198,148121,SK-OV-3,0
83722,156579,60198,148121,SK-MEL-28,0
83723,156580,60198,148121,OVCAR3,0
83724,156581,60198,148121,MDA-MB-231,1
83725,156584,60198,148121,SK-MEL-2,0
83726,156586,60198,148121,PC-3,0
83727,156588,60198,148121,SK-MEL-5,0
83728,156589,60198,148121,IGROV1,0
83729,156590,60198,148121,HT29,0
83730,156593,60198,148121,HCT116,0
83731,156596,60198,148121,DU-145,0
83732,156597,60198,148121,ACHN,0
83733,156598,60198,148121,A549,1
83734,156599,60198,148121,A498,0
83735,156600,60198,148121,786-0,0
83736,156601,60198,148121,SF-295,1
83737,156602,60198,148121,RPMI-8226,0
83738,156603,60198,148121,OVCAR-8,0
83739,156604,60198,148121,OVCAR-4,0
83740,156605,60198,148121,NCI-H460,0
83741,156608,60198,148121,MCF7,0
83742,156609,60198,148121,LOX IMVI,0
83743,156610,60198,148121,KM12,0
83744,156611,60198,148121,K-562,0
83745,156613,3950,400633,SNB-19,0
83746,156614,3950,400633,SR,1
83747,156615,3950,400633,SW-620,0
83748,156616,3950,400633,U251,0
83749,156617,3950,400633,T-47D,1
83750,156620,3950,400633,NCI-H522,0
83751,156621,3950,400633,UACC62,0
83752,156623,3950,400633,SK-MEL-2,0
83753,156626,3950,400633,MDA-MB-231,1
83754,156627,3950,400633,OVCAR3,0
83755,156628,3950,400633,ACHN,0
83756,156629,3950,400633,DU-145,0
83757,156631,3950,400633,IGROV1,0
83758,156632,3950,400633,KM12,0
83759,156633,3950,400633,LOX IMVI,0
83760,156634,3950,400633,MALME-3M,0
83761,156636,3950,400633,OVCAR-4,0
83762,156637,3950,400633,OVCAR-8,0
83763,156638,3950,400633,SF-295,0
83764,156639,9927978,644241,OVCAR-8,1
83765,156641,9927978,644241,NCI-H460,0
83766,156642,9927978,644241,KM12,0
83767,156643,9927978,644241,K-562,0
83768,156646,9927978,644241,IGROV1,0
83769,156647,9927978,644241,HCT-15,1
83770,156648,9927978,644241,786-0,0
83771,156649,9927978,644241,MDA-MB-231,0
83772,156653,9927978,644241,PC-3,0
83773,156654,9927978,644241,NCI-H522,1
83774,156655,9927978,644241,MDA-MB-468,0
83775,156656,9927978,644241,BT-549,0
83776,156658,9927978,644241,SW-620,1
83777,156659,9927978,644241,U251,0
83778,156660,11683,400633,NCI-H460,1
83779,156661,11683,400633,OVCAR-4,0
83780,156662,11683,400633,MOLT-4,1
83781,156663,11683,400633,LOX IMVI,0
83782,156664,11683,400633,HCT116,0
83783,156667,11683,400633,HCT-15,0
83784,156669,11683,400633,COLO 205,1
83785,156670,11683,400633,ACHN,0
83786,156671,11683,400633,SK-MEL-28,1
83787,156673,11683,400633,U251,0
83788,156674,11683,400633,SR,1
83789,156675,2723601,644241,HCT116,0
83790,156676,2723601,644241,HCT-15,0
83791,156679,2723601,644241,ACHN,0
83792,156680,2723601,644241,A498,0
83793,156681,2723601,644241,786-0,1
83794,156682,2723601,644241,COLO 205,0
83795,156683,2723601,644241,NCI-H460,0
83796,156685,2723601,644241,SF-295,1
83797,156687,2723601,644241,K-562,0
83798,156688,2723601,644241,NCIH23,0
83799,156690,2723601,644241,MOLT-4,0
83800,156692,2723601,644241,T-47D,0
83801,156693,2723601,644241,MDA-MB-468,0
83802,156694,2723601,644241,UACC62,0
83803,156695,2723601,644241,NCI-H522,0
83804,156696,2723601,644241,SNB-19,0
83805,156697,2723601,644241,SK-OV-3,1
83806,156699,2723601,644241,U251,0
83807,156700,2723601,644241,SW-620,0
83808,156701,2723601,644241,SR,0
83809,156702,2723601,644241,MDA-MB-231,0
83810,156704,2723601,644241,PC-3,0
83811,156707,2723601,644241,SK-MEL-2,0
83812,156708,2708,644241,BT-549,0
83813,156710,2708,644241,T-47D,0
83814,156711,2708,644241,MDA-MB-468,0
83815,156712,2708,644241,UACC62,0
83816,156713,2708,644241,SK-OV-3,0
83817,156714,2708,644241,UACC-257,0
83818,156715,2708,644241,U251,0
83819,156716,2708,644241,SW-620,0
83820,156717,2708,644241,SR,1
83821,156718,2708,644241,SK-MEL-28,0
83822,156719,2708,644241,OVCAR3,0
83823,156720,2708,644241,HS 578T,0
83824,156722,2708,644241,PC-3,0
83825,156728,2708,644241,HCT116,0
83826,156732,2708,644241,ACHN,0
83827,156733,2708,644241,A549,1
83828,156734,2708,644241,A498,0
83829,156735,2708,644241,786-0,0
83830,156737,2708,644241,COLO 205,0
83831,156739,2708,644241,NCI-H460,0
83832,156740,2708,644241,NCI-H226,1
83833,156742,2708,644241,RPMI-8226,0
83834,156743,2708,644241,MALME-3M,0
83835,156744,2708,644241,KM12,0
83836,156745,2708,644241,K-562,0
83837,156746,2708,644241,NCIH23,0
83838,156747,3085106,400633,DU-145,1
83839,156748,3085106,400633,IGROV1,0
83840,156750,3085106,400633,HCT116,1
83841,156751,3085106,400633,HCT-15,0
83842,156752,3085106,400633,LOX IMVI,0
83843,156753,3085106,400633,K-562,1
83844,156754,3085106,400633,KM12,0
83845,156755,3085106,400633,SF-295,0
83846,156756,3085106,400633,OVCAR-4,0
83847,156757,3085106,400633,NCI-H226,0
83848,156758,3085106,400633,U251,0
83849,156759,3085106,400633,SR,1
83850,156760,3085106,400633,SK-OV-3,0
83851,156764,3085106,400633,SK-MEL-2,0
83852,156768,135398738,644241,PC-3,0
83853,156769,135398738,644241,U251,0
83854,156770,135398738,644241,SR,0
83855,156773,135398738,644241,T-47D,1
83856,156774,135398738,644241,MOLT-4,0
83857,156775,135398738,644241,LOX IMVI,0
83858,156776,135398738,644241,K-562,0
83859,156777,135398738,644241,RPMI-8226,1
83860,156778,135398738,644241,NCI-H460,0
83861,156779,135398738,644241,DU-145,1
83862,156781,135398738,644241,ACHN,0
83863,156782,135398738,644241,IGROV1,0
83864,156785,135398738,644241,HCT-15,1
83865,156788,25136944,354624,HCT116,0
83866,156789,25136944,354624,HCT-15,0
83867,156791,25136944,354624,IGROV1,0
83868,156792,25136944,354624,786-0,0
83869,156793,25136944,354624,DU-145,0
83870,156794,25136944,354624,COLO 205,0
83871,156795,25136944,354624,OVCAR-4,0
83872,156796,25136944,354624,NCI-H460,0
83873,156798,25136944,354624,SF-295,0
83874,156800,25136944,354624,RPMI-8226,0
83875,156801,25136944,354624,OVCAR-8,0
83876,156802,25136944,354624,MALME-3M,1
83877,156803,25136944,354624,LOX IMVI,0
83878,156804,25136944,354624,KM12,0
83879,156805,25136944,354624,K-562,0
83880,156806,25136944,354624,NCIH23,0
83881,156808,25136944,354624,BT-549,0
83882,156810,25136944,354624,MDA-MB-468,0
83883,156811,25136944,354624,NCI-H522,0
83884,156812,25136944,354624,SNB-19,0
83885,156813,25136944,354624,SK-OV-3,0
83886,156815,25136944,354624,SW-620,0
83887,156816,25136944,354624,MDA-MB-231,0
83888,156817,25136944,354624,HS 578T,0
83889,156819,25136944,354624,PC-3,0
83890,156824,25136944,354624,SK-MEL-2,0
83891,156825,6194,644241,SR,1
83892,156826,6194,644241,UACC-257,0
83893,156827,6194,644241,U251,1
83894,156830,6194,644241,SNB-19,1
83895,156832,6194,644241,UACC62,1
83896,156833,6194,644241,T-47D,0
83897,156834,6194,644241,MDA-MB-468,0
83898,156835,6194,644241,BT-549,0
83899,156838,6194,644241,SK-MEL-2,0
83900,156841,6194,644241,PC-3,0
83901,156842,6194,644241,OVCAR3,0
83902,156844,6194,644241,DU-145,1
83903,156845,6194,644241,786-0,0
83904,156846,6194,644241,ACHN,0
83905,156847,6194,644241,A549,1
83906,156849,6194,644241,HT29,1
83907,156850,6194,644241,HCT-15,1
83908,156853,6194,644241,HCT116,1
83909,156854,6194,644241,MCF7,1
83910,156855,6194,644241,NCIH23,1
83911,156857,6194,644241,K-562,0
83912,156858,6194,644241,SF-295,1
83913,156860,6194,644241,NCI-H226,1
83914,156861,6194,644241,OVCAR-4,0
83915,156862,6194,644241,NCI-H460,0
83916,156863,25126798,148121,OVCAR-8,1
83917,156864,25126798,148121,OVCAR-4,1
83918,156865,25126798,148121,NCI-H460,0
83919,156867,25126798,148121,NCIH23,0
83920,156869,25126798,148121,MCF7,0
83921,156870,25126798,148121,MALME-3M,0
83922,156871,25126798,148121,LOX IMVI,0
83923,156872,25126798,148121,KM12,1
83924,156873,25126798,148121,K-562,0
83925,156874,25126798,148121,IGROV1,0
83926,156875,25126798,148121,HT29,0
83927,156879,25126798,148121,HCT116,0
83928,156882,25126798,148121,ACHN,0
83929,156883,25126798,148121,A549,0
83930,156884,25126798,148121,A498,0
83931,156885,25126798,148121,786-0,0
83932,156888,25126798,148121,PC-3,0
83933,156890,25126798,148121,MDA-MB-468,0
83934,156891,25126798,148121,U251,0
83935,156892,25126798,148121,SW-620,0
83936,156893,25126798,148121,SR,0
83937,156894,25126798,148121,SK-OV-3,0
83938,156896,6450551,148121,SK-MEL-2,0
83939,156899,6450551,148121,PC-3,0
83940,156900,6450551,148121,SW-620,0
83941,156901,6450551,148121,SR,0
83942,156902,6450551,148121,U251,0
83943,156903,6450551,148121,SK-OV-3,0
83944,156908,6450551,148121,MDA-MB-468,0
83945,156909,6450551,148121,BT-549,0
83946,156911,6450551,148121,MOLT-4,1
83947,156912,6450551,148121,K-562,0
83948,156913,6450551,148121,MALME-3M,0
83949,156914,6450551,148121,LOX IMVI,0
83950,156915,6450551,148121,SF-295,0
83951,156918,6450551,148121,NCI-H226,0
83952,156919,6450551,148121,OVCAR-4,1
83953,156920,6450551,148121,NCI-H460,0
83954,156923,6450551,148121,A498,0
83955,156924,6450551,148121,786-0,0
83956,156925,6450551,148121,ACHN,0
83957,156926,6450551,148121,A549,0
83958,156928,6450551,148121,IGROV1,0
83959,156929,6450551,148121,HT29,0
83960,156930,6450551,148121,HCT-15,1
83961,156933,6450551,148121,HCT116,0
83962,156935,24776445,148121,HCT116,0
83963,156939,24776445,148121,HT29,0
83964,156940,24776445,148121,IGROV1,0
83965,156941,24776445,148121,786-0,0
83966,156942,24776445,148121,A498,0
83967,156943,24776445,148121,A549,0
83968,156944,24776445,148121,DU-145,0
83969,156945,24776445,148121,NCI-H460,0
83970,156946,24776445,148121,OVCAR-8,0
83971,156948,24776445,148121,K-562,0
83972,156949,24776445,148121,LOX IMVI,0
83973,156950,24776445,148121,MALME-3M,0
83974,156951,24776445,148121,MOLT-4,0
83975,156953,24776445,148121,MDA-MB-468,0
83976,156954,24776445,148121,BT-549,0
83977,156955,24776445,148121,NCI-H522,1
83978,156956,24776445,148121,UACC62,0
83979,156958,24776445,148121,SR,0
83980,156959,24776445,148121,SW-620,0
83981,156960,24776445,148121,U251,0
83982,156961,24776445,148121,MDA-MB-231,1
83983,156962,24776445,148121,OVCAR3,0
83984,156964,24776445,148121,PC-3,0
83985,156966,11626560,148121,KM12,1
83986,156967,11626560,148121,K-562,0
83987,156968,11626560,148121,MALME-3M,0
83988,156969,11626560,148121,LOX IMVI,0
83989,156970,11626560,148121,MOLT-4,1
83990,156971,11626560,148121,NCIH23,0
83991,156972,11626560,148121,OVCAR-4,1
83992,156973,11626560,148121,NCI-H460,0
83993,156974,11626560,148121,OVCAR-8,1
83994,156975,11626560,148121,786-0,0
83995,156976,11626560,148121,ACHN,0
83996,156977,11626560,148121,A549,0
83997,156978,11626560,148121,COLO 205,0
83998,156981,11626560,148121,DU-145,0
83999,156982,11626560,148121,HCT-15,0
84000,156984,11626560,148121,HCT116,0
84001,156987,11626560,148121,IGROV1,0
84002,156988,11626560,148121,HT29,0
84003,156990,11626560,148121,PC-3,0
84004,156991,11626560,148121,SK-MEL-2,0
84005,156994,11626560,148121,SNB-19,0
84006,156995,11626560,148121,SW-620,0
84007,156996,11626560,148121,SR,0
84008,156997,11626560,148121,UACC-257,0
84009,156998,11626560,148121,U251,0
84010,156999,11626560,148121,T-47D,1
84011,157000,11626560,148121,MDA-MB-468,0
84012,157003,9854073,148121,HT29,0
84013,157004,9854073,148121,IGROV1,1
84014,157007,9854073,148121,HCT-15,1
84015,157008,9854073,148121,DU-145,0
84016,157011,9854073,148121,786-0,0
84017,157012,9854073,148121,A498,0
84018,157013,9854073,148121,SF-295,0
84019,157014,9854073,148121,NCI-H460,0
84020,157015,9854073,148121,OVCAR-4,0
84021,157016,9854073,148121,NCI-H226,1
84022,157018,9854073,148121,NCIH23,1
84023,157019,9854073,148121,MOLT-4,0
84024,157020,9854073,148121,LOX IMVI,0
84025,157021,9854073,148121,MALME-3M,1
84026,157022,9854073,148121,KM12,1
84027,157023,9854073,148121,NCI-H522,0
84028,157024,9854073,148121,UACC62,1
84029,157028,9854073,148121,BT-549,1
84030,157029,9854073,148121,T-47D,1
84031,157030,9854073,148121,UACC-257,0
84032,157031,9854073,148121,SR,0
84033,157032,9854073,148121,SW-620,1
84034,157033,9854073,148121,SNB-19,1
84035,157035,9854073,148121,SK-OV-3,1
84036,157036,9854073,148121,OVCAR3,0
84037,157037,9854073,148121,SK-MEL-28,1
84038,157038,9854073,148121,HS 578T,1
84039,157039,9854073,148121,MDA-MB-231,1
84040,157043,9854073,148121,PC-3,0
84041,157045,9854073,148121,SK-MEL-5,0
84042,157047,71384,176871,NCI-H460,1
84043,157048,71384,176871,SF-295,0
84044,157049,71384,176871,RPMI-8226,1
84045,157050,71384,176871,LOX IMVI,0
84046,157051,71384,176871,MALME-3M,0
84047,157052,71384,176871,K-562,1
84048,157053,71384,176871,NCIH23,0
84049,157054,71384,176871,MCF7,0
84050,157055,71384,176871,HCT116,1
84051,157057,71384,176871,HCT-15,0
84052,157058,71384,176871,IGROV1,1
84053,157059,71384,176871,A549,1
84054,157060,71384,176871,786-0,0
84055,157061,71384,176871,SK-MEL-28,0
84056,157062,71384,176871,HS 578T,0
84057,157063,71384,176871,SK-MEL-5,0
84058,157064,71384,176871,SK-MEL-2,0
84059,157066,71384,176871,MDA-MB-468,0
84060,157067,71384,176871,T-47D,0
84061,157069,71384,176871,SNB-19,0
84062,157071,71384,176871,U251,0
84063,157072,71384,176871,UACC-257,0
84064,157073,71384,176871,SR,1
84065,157074,71384,176871,SW-620,0
84066,157076,3081361,148121,MDA-MB-468,0
84067,157077,3081361,148121,SR,0
84068,157078,3081361,148121,SW-620,0
84069,157079,3081361,148121,U251,0
84070,157080,3081361,148121,UACC-257,0
84071,157082,3081361,148121,SK-OV-3,0
84072,157084,3081361,148121,MDA-MB-231,1
84073,157085,3081361,148121,OVCAR3,0
84074,157086,3081361,148121,SK-MEL-2,0
84075,157088,3081361,148121,PC-3,0
84076,157091,3081361,148121,IGROV1,0
84077,157093,3081361,148121,HCT116,0
84078,157095,3081361,148121,DU-145,0
84079,157097,3081361,148121,786-0,0
84080,157098,3081361,148121,A498,0
84081,157099,3081361,148121,ACHN,0
84082,157100,3081361,148121,SF-295,0
84083,157102,3081361,148121,NCI-H460,0
84084,157103,3081361,148121,MOLT-4,0
84085,157105,3081361,148121,K-562,0
84086,157106,3081361,148121,LOX IMVI,0
84087,157107,3085106,644241,OVCAR3,0
84088,157108,3085106,644241,SK-MEL-28,0
84089,157109,3085106,644241,MDA-MB-231,0
84090,157111,3085106,644241,PC-3,0
84091,157112,3085106,644241,SR,1
84092,157114,3085106,644241,SF-295,1
84093,157115,3085106,644241,NCI-H460,0
84094,157117,3085106,644241,LOX IMVI,0
84095,157118,3085106,644241,K-562,0
84096,157120,3085106,644241,HCT116,1
84097,157121,135410875,354624,HCT116,0
84098,157124,135410875,354624,COLO 205,0
84099,157125,135410875,354624,A549,0
84100,157126,135410875,354624,ACHN,1
84101,157127,135410875,354624,786-0,0
84102,157128,135410875,354624,A498,0
84103,157130,135410875,354624,OVCAR-8,0
84104,157131,135410875,354624,NCI-H460,0
84105,157134,135410875,354624,NCIH23,0
84106,157135,135410875,354624,MCF7,0
84107,157136,135410875,354624,K-562,0
84108,157137,135410875,354624,KM12,0
84109,157140,135410875,354624,BT-549,0
84110,157141,135410875,354624,MDA-MB-468,0
84111,157142,135410875,354624,SR,1
84112,157143,135410875,354624,SW-620,0
84113,157144,135410875,354624,SNB-19,0
84114,157146,135410875,354624,SK-OV-3,0
84115,157147,135410875,354624,SK-MEL-28,0
84116,157148,135410875,354624,HS 578T,0
84117,157149,135410875,354624,MDA-MB-231,0
84118,157152,135410875,354624,SK-MEL-2,0
84119,157155,135410875,354624,SK-MEL-5,0
84120,157157,11683,2708,U251,0
84121,157158,11683,2708,SR,0
84122,157159,11683,2708,SW-620,0
84123,157161,11683,2708,SK-OV-3,0
84124,157162,11683,2708,NCI-H522,0
84125,157163,11683,2708,UACC62,0
84126,157166,11683,2708,PC-3,0
84127,157167,11683,2708,SK-MEL-5,0
84128,157168,11683,2708,MDA-MB-231,0
84129,157169,11683,2708,DU-145,0
84130,157172,11683,2708,786-0,0
84131,157173,11683,2708,IGROV1,1
84132,157176,11683,2708,HCT116,0
84133,157177,11683,2708,HCT-15,0
84134,157179,11683,2708,NCIH23,0
84135,157180,11683,2708,MCF7,0
84136,157181,11683,2708,MOLT-4,0
84137,157182,11683,2708,LOX IMVI,0
84138,157183,11683,2708,K-562,1
84139,157184,11683,2708,KM12,0
84140,157185,11683,2708,SF-295,0
84141,157186,11683,2708,OVCAR-8,0
84142,157187,11683,2708,RPMI-8226,0
84143,157188,11683,2708,NCI-H460,1
84144,157189,11683,2708,OVCAR-4,1
84145,157190,11683,2708,NCI-H226,0
84146,157191,3950,644241,MDA-MB-468,0
84147,157192,3950,644241,T-47D,0
84148,157195,3950,644241,UACC62,1
84149,157196,3950,644241,SK-OV-3,0
84150,157197,3950,644241,SNB-19,1
84151,157198,3950,644241,SR,1
84152,157199,3950,644241,U251,0
84153,157200,3950,644241,MDA-MB-231,0
84154,157201,3950,644241,OVCAR3,0
84155,157202,3950,644241,PC-3,0
84156,157203,3950,644241,SK-MEL-2,0
84157,157207,3950,644241,HCT-15,1
84158,157208,3950,644241,HCT116,1
84159,157212,3950,644241,IGROV1,0
84160,157213,3950,644241,786-0,0
84161,157214,3950,644241,ACHN,0
84162,157216,3950,644241,COLO 205,1
84163,157217,3950,644241,NCI-H460,0
84164,157218,3950,644241,OVCAR-8,1
84165,157220,3950,644241,SF-295,1
84166,157221,3950,644241,K-562,0
84167,157222,3950,644241,MALME-3M,0
84168,157223,3950,644241,NCIH23,1
84169,157224,11683,644241,SW-620,1
84170,157227,11683,644241,T-47D,1
84171,157231,11683,644241,PC-3,0
84172,157233,11683,644241,COLO 205,1
84173,157234,11683,644241,A549,0
84174,157235,11683,644241,IGROV1,1
84175,157236,11683,644241,HCT116,1
84176,157238,11683,644241,HCT-15,1
84177,157240,11683,644241,NCIH23,1
84178,157241,11683,644241,MOLT-4,1
84179,157242,11683,644241,KM12,0
84180,157243,11683,644241,OVCAR-8,1
84181,157244,11683,644241,RPMI-8226,1
84182,157245,11683,644241,NCI-H460,0
84183,157246,11683,644241,OVCAR-4,1
84184,157248,4212,6194,BT-549,0
84185,157249,4212,6194,SW-620,0
84186,157250,4212,6194,SR,1
84187,157251,4212,6194,SK-OV-3,0
84188,157253,4212,6194,SNB-19,1
84189,157254,4212,6194,SK-MEL-2,1
84190,157255,4212,6194,HT29,0
84191,157256,4212,6194,HCT-15,0
84192,157259,4212,6194,COLO 205,1
84193,157261,4212,6194,786-0,1
84194,157262,4212,6194,ACHN,1
84195,157263,4212,6194,RPMI-8226,0
84196,157264,4212,6194,SF-295,1
84197,157267,4212,6194,NCI-H460,1
84198,157268,4212,6194,MOLT-4,1
84199,157269,4212,6194,MCF7,0
84200,157270,4212,6194,NCIH23,0
84201,157271,4212,6194,K-562,1
84202,157272,60198,354624,SR,0
84203,157273,60198,354624,SW-620,0
84204,157275,60198,354624,SK-OV-3,0
